NYPY,NPSN,Nama,Jenjang,Kecamatan,Kabupaten,Provinsi,NPYP
AH1197,20532394,SMAS KARTIKA IV-3 SURABAYA,SMA,Kec. Wonokromo,Kota Surabaya,Prov. Jawa Timur,
AH1197,69763500,KB KIRANA,KB,Kec. Wonokromo,Kota Surabaya,Prov. Jawa Timur,
AH1197,20532861,SD PUTRA WIJAYA IV,SD,Kec. Wonokromo,Kota Surabaya,Prov. Jawa Timur,
AH1197,20532800,SMP KARTIKA IV-I,SMP,Kec. Wonokromo,Kota Surabaya,Prov. Jawa Timur,
AH1197,20561891,TK KARTIKA IV-92,TK,Kec. Wonokromo,Kota Surabaya,Prov. Jawa Timur,
AH1197,20532860,SD PUTRA WIJAYA I,SD,Kec. Wonokromo,Kota Surabaya,Prov. Jawa Timur,
AH1197,20561885,TK KARTIKA IV-2,TK,Kec. Wonokromo,Kota Surabaya,Prov. Jawa Timur,
AH1197,20575812,TK KARTIKA IV-67,TK,Kec. Lawang,Kab. Malang,Prov. Jawa Timur,
AH1197,20517718,SMKS KARTIKA IV 2 LAWANG,SMK,Kec. Lawang,Kab. Malang,Prov. Jawa Timur,
AH1197,69727298,KB BUNGA KARTIKA,KB,Kec. Singosari,Kab. Malang,Prov. Jawa Timur,
AH1197,20576011,TK KARTIKA IV-11,TK,Kec. Singosari,Kab. Malang,Prov. Jawa Timur,
AH1197,20563685,TK KARTIKA IV - 90,TK,Kec. Tandes,Kota Surabaya,Prov. Jawa Timur,
AH1197,69874842,KB KIRANA AS SHOFIYAH,KB,Kec. Gresik,Kab. Gresik,Prov. Jawa Timur,
AH1197,20571810,TK KARTIKA IV-85,TK,Kec. Gresik,Kab. Gresik,Prov. Jawa Timur,
AH1197,20573873,TK KARTIKA IV-61 TROWULAN,TK,Kec. Trowulan,Kab. Mojokerto,Prov. Jawa Timur,
AH1197,20565712,TK KARTIKA IV-24,TK,Kec. Ngawi,Kab. Ngawi,Prov. Jawa Timur,
AH1197,20558620,TKS KARTIKA IV-82,TK,Kec. Mulyorejo,Kota Surabaya,Prov. Jawa Timur,
AH1197,20573974,TK KARTIKA IV-64,TK,Kec. Mojosari,Kab. Mojokerto,Prov. Jawa Timur,
AH1197,20564158,TKS KARTIKA V.87,TK,Kec. Kota Sumenep,Kab. Sumenep,Prov. Jawa Timur,
AH1197,20574851,TK KARTIKA IV-12,TK,Kec. Kepanjen,Kab. Malang,Prov. Jawa Timur,
AH1197,69726670,KB KEMUNING,KB,Kec. Kepanjen,Kab. Malang,Prov. Jawa Timur,
AH1197,20562721,TK KARTIKA IV-10,TK,Kec. Gedangan,Kab. Sidoarjo,Prov. Jawa Timur,
AH1197,20553377,TK KARTIKA IV-50,TK,Kec. Diwek,Kab. Jombang,Prov. Jawa Timur,
AH1197,20565033,TK KARTIKA IV-26 NGRAMBE,TK,Kec. Ngrambe,Kab. Ngawi,Prov. Jawa Timur,
AH1197,20573483,TK KARTIKA IV-62,TK,Kec. Jetis,Kab. Mojokerto,Prov. Jawa Timur,
AH1197,20575748,TK KARTIKA IV - 71,TK,Kec. Situbondo,Kab. Situbondo,Prov. Jawa Timur,
AH1197,70039954,KB KARTIKA IV-94,KB,Kec. Asembagus,Kab. Situbondo,Prov. Jawa Timur,
AH1197,20560244,TK KARTIKA IV-89,TK,Kec. Bangkalan,Kab. Bangkalan,Prov. Jawa Timur,
AH1197,60725325,TKS KARTIKA IV - 88,TK,Kec. Sampang,Kab. Sampang,Prov. Jawa Timur,
AH1197,20569863,TK KARTIKA IV-18,TK,Kec. Pacitan,Kab. Pacitan,Prov. Jawa Timur,
AH1197,20560545,TK KARTIKA IV-3,TK,Kec. Bubutan,Kota Surabaya,Prov. Jawa Timur,
AH1197,69801057,TK. KARTIKA IV-47,TK,Kec. Bojonegoro,Kab. Bojonegoro,Prov. Jawa Timur,
AH1197,20566831,TK KARTIKA IV - 45,TK,Kec. Tuban,Kab. Tuban,Prov. Jawa Timur,
AH1197,20553284,TK KARTIKA IV-56,TK,Kec. Sumobito,Kab. Jombang,Prov. Jawa Timur,
AH1197,20553529,TK KARTIKA V 59 SAMBIREJO,TK,Kec. Wonosalam,Kab. Jombang,Prov. Jawa Timur,
AH1197,20553511,TK KARTIKA 54,TK,Kec. Mojoagung,Kab. Jombang,Prov. Jawa Timur,
AH1197,20553736,TK KARTIKA IV- 57,TK,Kec. Peterongan,Kab. Jombang,Prov. Jawa Timur,
AH1197,20553779,TK KARTIKA IV/49,TK,Kec. Jombang,Kab. Jombang,Prov. Jawa Timur,
AH1197,20553791,TK KARTIKA IV-48,TK,Kec. Jombang,Kab. Jombang,Prov. Jawa Timur,
AH1197,20539399,SMP KARTIKA IV-7 SILIRAGUNG,SMP,Kec. Siliragung,Kab. Banyuwangi,Prov. Jawa Timur,
AH1197,20583951,TK KARTIKA IV-86,TK,Kec. Pamekasan,Kab. Pamekasan,Prov. Jawa Timur,
AH1197,20523767,SMP KARTIKA IV-6 AMBULU,SMP,Kec. Ambulu,Kab. Jember,Prov. Jawa Timur,
AH1197,20560107,TKS KARTIKA IV 74,TK,Kec. Banyuwangi,Kab. Banyuwangi,Prov. Jawa Timur,
AH1197,20563521,TK KARTIKA IV-33,TK,Kec. Bandung,Kab. Tulungagung,Prov. Jawa Timur,
AH1197,69927219,TK KARTIKA IV-32 CAMPURDARAT,TK,Kec. Campur Darat,Kab. Tulungagung,Prov. Jawa Timur,
AH1197,20557963,TK KARTIKA IV-42 MANGUNDIKARAN,TK,Kec. Nganjuk,Kab. Nganjuk,Prov. Jawa Timur,
AH1197,20573701,TK KARTIKA IV - 27,TK,Kec. Trenggalek,Kab. Trenggalek,Prov. Jawa Timur,
AH1197,69928623,TK KARTIKA IV-31 NGANTRU,TK,Kec. Ngantru,Kab. Tulungagung,Prov. Jawa Timur,
AH1197,69926949,TK KARTIKA IV-28,TK,Kec. Tulungagung,Kab. Tulungagung,Prov. Jawa Timur,
AH1197,69870871,TKKARTIKA IV-29,TK,Kec. Tulungagung,Kab. Tulungagung,Prov. Jawa Timur,
AH1197,69838614,TK KARTIKA IV-30,TK,Kec. Kedungwaru,Kab. Tulungagung,Prov. Jawa Timur,
AH1197,69763209,KB KARTIKA IV-43 CERIA,KB,Kec. Sananwetan,Kota Blitar,Prov. Jawa Timur,
AH1197,20555984,TK KARTIKA IV - 43,TK,Kec. Sananwetan,Kota Blitar,Prov. Jawa Timur,
AH1197,69836798,KB KARTIKA,KB,Kec. Kanigaran,Kota Probolinggo,Prov. Jawa Timur,
AH1197,20557192,TK KARTIKA IV 69,TK,Kec. Kanigaran,Kota Probolinggo,Prov. Jawa Timur,
AH1197,20564103,TK KARTIKA V-21,TK,Kec. Manguharjo,Kota Madiun,Prov. Jawa Timur,
AH1197,69836618,TK KARTIKA IV-15,TK,Kec. Taman,Kota Madiun,Prov. Jawa Timur,
AH1197,20534232,SD KARTIKA IV-2,SD,Kec. Taman,Kota Madiun,Prov. Jawa Timur,
AH1197,69770667,TK KARTIKA IV - 44,TK,Kec. Kota Kediri,Kota Kediri,Prov. Jawa Timur,
AH1197,69770655,TK KARTIKA IV - 65,TK,Kec. Kota Kediri,Kota Kediri,Prov. Jawa Timur,
AH1197,69770529,KB KUNTUM KENCANA,KB,Kec. Kota Kediri,Kota Kediri,Prov. Jawa Timur,
AH1197,69770537,KB KARTIKA ANINDYA,KB,Kec. Kota Kediri,Kota Kediri,Prov. Jawa Timur,
AH1197,20576098,TK KARTIKA IV - 83,TK,Kec. Sidoarjo,Kab. Sidoarjo,Prov. Jawa Timur,
AH1197,69772826,KB KARTIKA IV-60 TUNAS KARTIKA,KB,Kec. Magersari,Kota Mojokerto,Prov. Jawa Timur,
AH1197,69772795,TK KARTIKA IV-60,TK,Kec. Magersari,Kota Mojokerto,Prov. Jawa Timur,
AH1197,20567624,TK KARTIKA IV-46,TK,Kec. Lamongan,Kab. Lamongan,Prov. Jawa Timur,
AH1197,20539412,SD KARTIKA IV-1,SD,Kec. Blimbing,Kota Malang,Prov. Jawa Timur,
AH1197,20559962,TK KARTIKA IV-5,TK,Kec. Blimbing,Kota Malang,Prov. Jawa Timur,
AH1197,20533668,SMKS KARTIKA IV 1 MALANG,SMK,Kec. Blimbing,Kota Malang,Prov. Jawa Timur,
AH1197,20559961,TK KARTIKA IV-4,TK,Kec. Blimbing,Kota Malang,Prov. Jawa Timur,
AH1197,20559964,TK KARTIKA IV-77,TK,Kec. Blimbing,Kota Malang,Prov. Jawa Timur,
AH1197,20539732,SMP KARTIKA IV-8 MALANG,SMP,Kec. Blimbing,Kota Malang,Prov. Jawa Timur,
AH1197,20534063,SD KARTIKA IV-7,SD,Kec. Blimbing,Kota Malang,Prov. Jawa Timur,
AH1197,20533829,SMP KARTIKA IV-9 MALANG,SMP,Kec. Blimbing,Kota Malang,Prov. Jawa Timur,
AH1197,20559966,TK KARTIKA IV-79,TK,Kec. Blimbing,Kota Malang,Prov. Jawa Timur,
AH1197,20559960,TK KARTIKA IV-1,TK,Kec. Blimbing,Kota Malang,Prov. Jawa Timur,
AH1197,20559967,TK KARTIKA IV-80,TK,Kec. Blimbing,Kota Malang,Prov. Jawa Timur,
AH1197,69914905,KB BINA KARTIKA 512,KB,Kec. Blimbing,Kota Malang,Prov. Jawa Timur,
AH1197,20559963,TK KARTIKA IV-6,TK,Kec. Blimbing,Kota Malang,Prov. Jawa Timur,
AH1197,20533885,SD KARTIKA IV-6,SD,Kec. Blimbing,Kota Malang,Prov. Jawa Timur,
AH1197,69836640,TK KARTIKA IV-17,TK,Kec. Kartoharjo,Kota Madiun,Prov. Jawa Timur,
AH1197,69770572,KB TUNAS KIRANA,KB,Kec. Mojoroto,Kota Kediri,Prov. Jawa Timur,
AH1197,69771963,TK KARTIKA IV - 22,TK,Kec. Magetan,Kab. Magetan,Prov. Jawa Timur,
AH1197,69776778,KB KARTIKA IV-7 TUNAS HARAPAN,KB,Kec. Magetan,Kab. Magetan,Prov. Jawa Timur,
AH1197,69771969,TK KARTIKA IV - 23,TK,Kec. Magetan,Kab. Magetan,Prov. Jawa Timur,
AH1197,69771964,TK KARTIKA IV - 7,TK,Kec. Magetan,Kab. Magetan,Prov. Jawa Timur,
AH1197,20553485,TK KARTIKA IV-53,TK,Kec. Kudu,Kab. Jombang,Prov. Jawa Timur,
AH1197,20553580,TK KARTIKA IV/52,TK,Kec. Ploso,Kab. Jombang,Prov. Jawa Timur,
AH1197,20569406,TK KARTIKA IV-76,TK,Kec. Genteng,Kab. Banyuwangi,Prov. Jawa Timur,
AH1197,20569138,TKS KARTIKA IV-75 KARANGBENDO,TK,Kec. Rogojampi,Kab. Banyuwangi,Prov. Jawa Timur,
AH1197,20523819,SMAS KARTIKA IV-2 JEMBER,SMA,Kec. Kaliwates,Kab. Jember,Prov. Jawa Timur,
AH1197,20523768,SMP KARTIKA IV-4,SMP,Kec. Kaliwates,Kab. Jember,Prov. Jawa Timur,
AH1197,20559586,TK KARTIKA IV-8,TK,Kec. Sumbersari,Kab. Jember,Prov. Jawa Timur,
AH1197,20559590,TK KARTIKA IV - 14,TK,Kec. Sumbersari,Kab. Jember,Prov. Jawa Timur,
AH1197,20559585,TK KARTIKA IV-73,TK,Kec. Sumbersari,Kab. Jember,Prov. Jawa Timur,
AH1197,69784885,KB KASIH BUNDA,KB,Kec. Sumbersari,Kab. Jember,Prov. Jawa Timur,
AK5196,69831509,SMAS AL AMIN BENGKALIS,SMA,Kec. Bengkalis,Kab. Bengkalis,Prov. Riau,
AK5196,10495158,SMPS AL-AMIN,SMP,Kec. Bengkalis,Kab. Bengkalis,Prov. Riau,
AM7376,20106991,SMP Pattimura,SMP,Kec. Jagakarsa,Kota Jakarta Selatan,Prov. D.K.I. Jakarta,
AM7376,20107323,SMAS PATTIMURA JAKARTA,SMA,Kec. Jagakarsa,Kota Jakarta Selatan,Prov. D.K.I. Jakarta,
AG5103,69996071,TPA IDRISIYYAH DAYCARE,TPA,Kec. Cisayong,Kab. Tasikmalaya,Prov. Jawa Barat,
AG5103,69957985,Al-Idrisiyyah,RA,Kec. Cisayong,Kab. Tasikmalaya,Prov. Jawa Barat,
AG5103,20276785,MA Idrisiyyah,MA,Kec. Cisayong,Kab. Tasikmalaya,Prov. Jawa Barat,
AG5103,69822164,KB IDRISIYYAH PAGENDINGAN,KB,Kec. Cisayong,Kab. Tasikmalaya,Prov. Jawa Barat,
AG5103,20244750,SMKS FADRIS,SMK,Kec. Cisayong,Kab. Tasikmalaya,Prov. Jawa Barat,
AG5103,20278469,MTs Idrisiyyah,MTs,Kec. Cisayong,Kab. Tasikmalaya,Prov. Jawa Barat,
AG5103,69922596,SD ISLAM TERPADU AL-IDRISIYYAH,SD,Kec. Cisayong,Kab. Tasikmalaya,Prov. Jawa Barat,
AG5103,69926862,KB IDRISIYYAH CIDAHU,KB,Kec. Cisayong,Kab. Tasikmalaya,Prov. Jawa Barat,
AG5103,69921279,SD ISLAM TERPADU AL-FATTAH,SD,Kec. Rajapolah,Kab. Tasikmalaya,Prov. Jawa Barat,
AG5103,69957987,Al-Idrisiyyah Sukahurip,RA,Kec. Rajapolah,Kab. Tasikmalaya,Prov. Jawa Barat,
AG5103,69949989,KB IDRISIYYAH PANGLIGARAN,KB,Kec. Rajapolah,Kab. Tasikmalaya,Prov. Jawa Barat,
AG5103,70027935,SDIT PESANTREN ANAK IDRISIYYAH TANGERANG,SD,Kec. Pakuhaji,Kab. Tangerang,Prov. Banten,
AG5103,69978357,SDIT Idrisiyyah Purbaratu,SD,Kec. Purbaratu,Kota Tasikmalaya,Prov. Jawa Barat,
AG5103,69972518,SDIT Idrisiyyah Tamansari,SD,Kec. Tamansari,Kota Tasikmalaya,Prov. Jawa Barat,
AX1357,20362114,SMKS BARDAN WASALAMAN,SMK,Kec. Batang,Kab. Batang,Prov. Jawa Tengah,
AA4382,69765809,SMKS INDUSTRI NASIONAL 1,SMK,Kec. Setu,Kab. Bekasi,Prov. Jawa Barat,
AG1386,20613590,SMKS PLUS MIFTAHUL IHSAN CILOGRANG,SMK,Kec. Cilograng,Kab. Lebak,Prov. Banten,
AF7468,40310228,SMKS PRIMA TIARA MAKASSAR,SMK,Kec. Tamalanrea,Kota Makassar,Prov. Sulawesi Selatan,
AE3131,20503377,SMK WIDJAYA,SMK,Kec. Ngoro,Kab. Jombang,Prov. Jawa Timur,
AB4552,69774800,SMAS AT TAUFIQIYAH,SMA,Kec. Konang,Kab. Bangkalan,Prov. Jawa Timur,
AC1890,10807027,SMAS BODHISATTVA,SMA,Kec. Teluk Betung Barat,Kota Bandar Lampung,Prov. Lampung,
AC1890,10807248,SMP BODHISATTVA,SMP,Kec. Teluk Betung Barat,Kota Bandar Lampung,Prov. Lampung,
AC1890,10814292,TK BODHISATTVA,TK,Kec. Teluk Betung Selatan,Kota Bandar Lampung,Prov. Lampung,
AC1890,10807293,SD BODHISATTVA,SD,Kec. Teluk Betung Selatan,Kota Bandar Lampung,Prov. Lampung,
AX0545,10259953,SMKS ZAUHARI DAMULI,SMK,Kec. Kualuh Selatan,Kab. Labuhan Batu Utara,Prov. Sumatera Utara,
AE4151,20511946,SMK ARRAHMAH PAPAR,SMK,Kec. Papar,Kab. Kediri,Prov. Jawa Timur,
AF7388,40313797,SMP PERSADA,SMP,Kec. Panakukkang,Kota Makassar,Prov. Sulawesi Selatan,
AF7388,40307380,SMKS PERSADA MAKASSAR,SMK,Kec. Panakukkang,Kota Makassar,Prov. Sulawesi Selatan,
AF7388,40312588,SMKS BAJIMINASA MAKASSAR,SMK,Kec. Mariso,Kota Makassar,Prov. Sulawesi Selatan,
AF7388,40311930,SMAS BAJIMINASA,SMA,Kec. Mariso,Kota Makassar,Prov. Sulawesi Selatan,
AI8117,10202739,SMK SWASTA TUNAS JAYA TANAH JAWA,SMK,Kec. Tanah Jawa,Kab. Simalungun,Prov. Sumatera Utara,
AX3398,20217040,SMKS SUKAMANDI CIASEM,SMK,Kec. Ciasem,Kab. Subang,Prov. Jawa Barat,
AE1557,20331927,SMK PALAPA,SMK,Kec. Mijen,Kota Semarang,Prov. Jawa Tengah,
AM5059,69949909,SMA PLUS NURUL MUBIN NW,SMA,Kec. Kopang,Kab. Lombok Tengah,Prov. Nusa Tenggara Barat,
AM5059,70003574,TK YANUBI,TK,Kec. Kopang,Kab. Lombok Tengah,Prov. Nusa Tenggara Barat,
AM5059,70005814,SD ISLAM NURUL MUBIN NW IWAN BONGKOT,SD,Kec. Kopang,Kab. Lombok Tengah,Prov. Nusa Tenggara Barat,
AM5059,69957033,SMP PLUS NURUL MUBIN NW IWAN BONGKOT,SMP,Kec. Kopang,Kab. Lombok Tengah,Prov. Nusa Tenggara Barat,
AD7710,69946519,SMP ATLANTIS PLUS,SMP,Kec. Pancoran Mas,Kota Depok,Prov. Jawa Barat,
AD7710,69826562,SMK ATLANTIS PLUS,SMK,Kec. Cinere,Kota Depok,Prov. Jawa Barat,
AJ4808,69962322,SMK ISLAM YAPSI AL AMIR,SMK,Kec. Kemiri,Kab. Tangerang,Prov. Banten,
AJ4808,69929467,SMPS ISLAM YAPSI AL AMIR,SMP,Kec. Kemiri,Kab. Tangerang,Prov. Banten,
AI6583,20567071,SMKS AL BADRI KALISAT,SMK,Kec. Kalisat,Kab. Jember,Prov. Jawa Timur,
AI6583,20581493,MTSS AL BADRI,MTs,Kec. Kalisat,Kab. Jember,Prov. Jawa Timur,
AI6583,20564464,SMP AL BADRI,SMP,Kec. Kalisat,Kab. Jember,Prov. Jawa Timur,
AG4128,20254358,SMAS GLOBAL MANDIRI,SMA,Kec. Gunungputri,Kab. Bogor,Prov. Jawa Barat,
AI1373,69831502,SMK IT AL-ITIHAD,SMK,Kec. Pagerageung,Kab. Tasikmalaya,Prov. Jawa Barat,
AB1412,20506330,SMAS RAUDLATUL MUTA`ALIMIN,SMA,Kec. Babat,Kab. Lamongan,Prov. Jawa Timur,
AL4096,20244698,SMKS FARMASI YPIB CIREBON,SMK,Kec. Kedawung,Kab. Cirebon,Prov. Jawa Barat,
AI1328,20210728,SMP ISLAMIYAH CIAWI,SMP,Kec. Ciawi,Kab. Tasikmalaya,Prov. Jawa Barat,
AI1328,69982813,SDIT Islamiyah Kaaffah,SD,Kec. Ciawi,Kab. Tasikmalaya,Prov. Jawa Barat,
AI1328,20278435,MTSS ISLAMIYAH,MTs,Kec. Ciawi,Kab. Tasikmalaya,Prov. Jawa Barat,
AI1328,20210716,SMKS ISLAMIYAH CIAWI TASIKMALAYA,SMK,Kec. Ciawi,Kab. Tasikmalaya,Prov. Jawa Barat,
AI1328,20262351,TK PLUS ISLAMIYAH,TK,Kec. Ciawi,Kab. Tasikmalaya,Prov. Jawa Barat,
AK2920,69786945,SMA AD-DAMANHURI,SMA,Kec. Geger,Kab. Bangkalan,Prov. Jawa Timur,
AO4480,50309590,SMAS SINAR PANCASILA BETUN,SMA,Kec. Malaka Tengah,Kab. Malaka,Prov. Nusa Tenggara Timur,
AE7429,20536820,SMKS EDITH BATU,SMK,Kec. Junrejo,Kota Batu,Prov. Jawa Timur,
AE7429,20536837,SMP SOLAIMAN,SMP,Kec. Junrejo,Kota Batu,Prov. Jawa Timur,
AK0237,20338406,SMKS AL MUSTAMIDIYYAH LARANGAN,SMK,Kec. Larangan,Kab. Brebes,Prov. Jawa Tengah,
AA1212,20231280,SMAS BINA RUHAMA,SMA,Kec. Sukaraja,Kab. Bogor,Prov. Jawa Barat,
AX7365,69888561,SMK Al - ACHYAR,SMK,Kec. Kabat,Kab. Banyuwangi,Prov. Jawa Timur,
AL2618,20235625,SMAS AL MASOEM JATINANGOR,SMA,Kec. Jatinangor,Kab. Sumedang,Prov. Jawa Barat,
AL2618,20234002,SD AL MASOEM FULL DAY,SD,Kec. Jatinangor,Kab. Sumedang,Prov. Jawa Barat,
AL2618,20208433,SMP AL MASOEM,SMP,Kec. Jatinangor,Kab. Sumedang,Prov. Jawa Barat,
AL2618,20259684,TK AL - MASOEM,TK,Kec. Jatinangor,Kab. Sumedang,Prov. Jawa Barat,
AM4772,69899240,SMK PGRI AHANARI,SMK,Kec. Babar Timur,Kab. Maluku Barat Daya,Prov. Maluku,
AM4772,60100351,SMAS PGRI OMA HARUKU,SMA,Kec. Pulau Haruku,Kab. Maluku Tengah,Prov. Maluku,
AM4772,60100332,SMAS PGRI 1 SAPARUA,SMA,Kec. Saparua,Kab. Maluku Tengah,Prov. Maluku,
AM4772,60102967,SMAS PGRI 1 AMBON,SMA,Kec. Sirimau,Kota Ambon,Prov. Maluku,
AM4772,60102780,SMKS PGRI AMBON,SMK,Kec. Baguala,Kota Ambon,Prov. Maluku,
AM4772,60102017,SMAS PGRI 2 AMBON,SMA,Kec. Lei Timur Selatan,Kota Ambon,Prov. Maluku,
AM4772,60102897,SMAS PGRI 4 KAIRATU,SMA,Kec. Kairatu Barat,Kab. Seram Bagian Barat,Prov. Maluku,
AM4772,60101538,SMAS PGRI PELITA JAYA,SMA,Kec. Seram Barat,Kab. Seram Bagian Barat,Prov. Maluku,
AM4772,60102717,SMAS PGRI 3 KAIRATU,SMA,Kec. Amalatu,Kab. Seram Bagian Barat,Prov. Maluku,
AM4772,60102895,SMAS PGRI 2 KAIRATU,SMA,Kec. Amalatu,Kab. Seram Bagian Barat,Prov. Maluku,
AM4772,60101803,SMAS PGRI DOBO,SMA,Kec. Pulau-Pulau Aru,Kab. Kepulauan Aru,Prov. Maluku,
AM4772,60101806,SMKS PGRI DOBO,SMK,Kec. Pulau-Pulau Aru,Kab. Kepulauan Aru,Prov. Maluku,
AN3488,10303443,SMAS PERTIWI 2,SMA,Kec. Padang Barat,Kota Padang,Prov. Sumatera Barat,
AN3488,10308588,TK PERTIWI I,TK,Kec. Padang Barat,Kota Padang,Prov. Sumatera Barat,
AN3488,10304815,SMP PERTIWI 2 PADANG,SMP,Kec. Padang Utara,Kota Padang,Prov. Sumatera Barat,
AN3488,10303445,SMAS PERTIWI 1,SMA,Kec. Padang Utara,Kota Padang,Prov. Sumatera Barat,
AN3488,10310304,TK PERTIWI II,TK,Kec. Kuranji,Kota Padang,Prov. Sumatera Barat,
AN3488,10304021,SD PERTIWI 3,SD,Kec. Padang Timur,Kota Padang,Prov. Sumatera Barat,
AN3488,10304020,SD PERTIWI 2,SD,Kec. Padang Timur,Kota Padang,Prov. Sumatera Barat,
AJ0256,10645013,SMA PUSPITA,SMA,Kec. Air Kumbang,Kab. Banyuasin,Prov. Sumatera Selatan,
AL1921,20103500,SMKS YPIA AL FALAH JAKARTA,SMK,Kec. Cakung,Kota Jakarta Timur,Prov. D.K.I. Jakarta,
AG4100,70039267,SDIT ALBASRI YAPIDA,SD,Kec. Gunungputri,Kab. Bogor,Prov. Jawa Barat,
AG4100,20232409,SMAS YAPIDA,SMA,Kec. Gunungputri,Kab. Bogor,Prov. Jawa Barat,
AD2471,20254289,SMKS PLUS LABORATORIUM INDONESIA,SMK,Kec. Karawang Timur,Kab. Karawang,Prov. Jawa Barat,
AD2471,20265261,SMP PLUS LABORATORIUM INDONESIA,SMP,Kec. Karawang Timur,Kab. Karawang,Prov. Jawa Barat,
AM2981,69858467,SMKS INTAN BARA HUSADA,SMK,Kec. Pelaihari,Kab. Tanah Laut,Prov. Kalimantan Selatan,
AA6662,20307685,SMKS YPT MUNTILAN,SMK,Kec. Muntilan,Kab. Magelang,Prov. Jawa Tengah,
AD6571,20268293,SMKS AL IHSAN BATUJAJAR,SMK,Kec. Batujajar,Kab. Bandung Barat,Prov. Jawa Barat,
AJ9221,20308408,SMP BHINNEKA KARYA KLEGO,SMP,Kec. Klego,Kab. Boyolali,Prov. Jawa Tengah,
AJ9221,20308604,SMAS BHINNEKA KARYA 06 BOYOLALI,SMA,Kec. Juwangi,Kab. Boyolali,Prov. Jawa Tengah,
AJ9221,20308413,SMP BHINNEKA KARYA NOGOSARI,SMP,Kec. Nogosari,Kab. Boyolali,Prov. Jawa Tengah,
AJ9221,20360366,SMKS BHINNEKA KARYA 6 SIMO,SMK,Kec. Simo,Kab. Boyolali,Prov. Jawa Tengah,
AJ9221,20308438,SMKS BHINNEKA KARYA 1 BOYOLALI,SMK,Kec. Simo,Kab. Boyolali,Prov. Jawa Tengah,
AJ9221,20308452,SMKS BHINNEKA KARYA 2 ANDONG,SMK,Kec. Andong,Kab. Boyolali,Prov. Jawa Tengah,
AJ9221,20337836,SMP BHINNEKA KARYA KEMUSU,SMP,Kec. Kemusu,Kab. Boyolali,Prov. Jawa Tengah,
AJ9221,20308412,SMP BHINNEKA KARYA MUSUK,SMP,Kec. Musuk,Kab. Boyolali,Prov. Jawa Tengah,
AJ9221,20337798,SMKS BHINNEKA KARYA 5 TERAS BOYOLALI,SMK,Kec. Teras,Kab. Boyolali,Prov. Jawa Tengah,
AJ9221,20308607,SMAS BHINNEKA KARYA 3 TERAS,SMA,Kec. Teras,Kab. Boyolali,Prov. Jawa Tengah,
AJ9221,20308462,SMKS BHINNEKA KARYA 4 AMPEL,SMK,Kec. Ampel,Kab. Boyolali,Prov. Jawa Tengah,
AJ9221,20308605,SMAS BK 1 AMPEL,SMA,Kec. Boyolali,Kab. Boyolali,Prov. Jawa Tengah,
AJ9221,20308606,SMAS BHINNEKA KARYA 2 BOYOLALI,SMA,Kec. Boyolali,Kab. Boyolali,Prov. Jawa Tengah,
AJ9221,20308409,SMP BHINNEKA KARYA BOYOLALI,SMP,Kec. Boyolali,Kab. Boyolali,Prov. Jawa Tengah,
AJ2150,40101451,SMKS PERIKANAN DAN KELAUTAN TAMAKO,SMK,Kec. Tamako,Kab. Kep. Sangihe,Prov. Sulawesi Utara,
AM8020,20268595,SMKS GANESHA CIMANGGUNG,SMK,Kec. Cimanggung,Kab. Sumedang,Prov. Jawa Barat,
AY3781,70047295,SMP SIROJUL ULUM,SMP,Kec. Gondanglegi,Kab. Malang,Prov. Jawa Timur,
AY3781,69966677,SMK SIROJUL ULUM GONDANGLEGI,SMK,Kec. Gondanglegi,Kab. Malang,Prov. Jawa Timur,
AA5986,20300742,SMK TUNAS BANGSA WANAREJA,SMK,Kec. Wanareja,Kab. Cilacap,Prov. Jawa Tengah,
AA5986,69851435,SMK AL HIKMAH GANDRUNGMANGU,SMK,Kec. Gandrungmangu,Kab. Cilacap,Prov. Jawa Tengah,
AK0838,69874670,KB SUNAN AMPEL,KB,Kec. Menganti,Kab. Gresik,Prov. Jawa Timur,
AK0838,20500421,SMKS SUNAN AMPEL MENGANTI,SMK,Kec. Menganti,Kab. Gresik,Prov. Jawa Timur,
AK0838,20500547,SMP SUNAN AMPEL,SMP,Kec. Menganti,Kab. Gresik,Prov. Jawa Timur,
AK0838,20573159,TK SUNAN AMPEL,TK,Kec. Menganti,Kab. Gresik,Prov. Jawa Timur,
AI8558,69756299,SMKS ABDI NEGARA 2,SMK,Kec. Torgamba,Kab. Labuhan Batu Selatan,Prov. Sumatera Utara,
AB3695,69831512,SMKS MIFTAHUL MUBTADIIN,SMK,Kec. Sumberbaru,Kab. Jember,Prov. Jawa Timur,
AI3387,69880402,SMK KESEHATAN BHAKTI INSANI,SMK,Kec. Wonosari,Kab. Klaten,Prov. Jawa Tengah,
AG6718,69974135,SMK BANJAR MANDIRI,SMK,Kec. Banjar,Kota Banjar,Prov. Jawa Barat,
AC9807,69950956,SMK HARAPAN UMMAH,SMK,Kec. Rajeg,Kab. Tangerang,Prov. Banten,
AC9807,20615162,SMP ISLAM HARAPAN UMMAH RAJEG,SMP,Kec. Rajeg,Kab. Tangerang,Prov. Banten,
AF3319,10814070,SMKS BUDI UTOMO 2 WAY JEPARA,SMK,Kec. Way Jepara,Kab. Lampung Timur,Prov. Lampung,
